business_id,account_id,date,amount,transaction_type,merchant_category,balance_after_transaction,risk_label
1019,A1019_0,2023-05-25 20:54:22.077596996,128.54,credit,misc,4748.33,0
1027,A1027_0,2023-05-26 07:50:23.279098872,265.83,credit,transport,5276.27,1
1026,A1026_1,2023-05-26 18:46:24.480600750,39.3,credit,misc,5317.27,1
1003,A1003_1,2023-05-27 05:42:25.682102628,141.8,credit,retail,5422.66,0
1018,A1018_1,2023-05-27 16:38:26.883604504,-17.95,debit,retail,5556.91,0
1025,A1025_1,2023-05-28 03:34:28.085106382,288.02,credit,misc,5505.98,0
1002,A1002_1,2023-05-28 14:30:29.286608260,-135.28,debit,services,5553.04,1
1018,A1018_1,2023-05-29 01:26:30.488110136,360.19,credit,transport,6076.86,0
1019,A1019_1,2023-05-29 12:22:31.689612014,-8.03,debit,utilities,5871.73,0
1006,A1006_0,2023-05-29 23:18:32.891113892,-286.16,debit,salary,5238.04,0
1019,A1019_0,2023-05-30 10:14:34.092615768,25.62,credit,retail,5348.21,0
1008,A1008_1,2023-05-30 21:10:35.294117646,-136.21,debit,salary,5749.71,0
1000,A1000_0,2023-05-31 08:06:36.495619524,168.13,credit,utilities,6086.32,0
1007,A1007_0,2023-05-31 19:02:37.697121400,-130.52,debit,salary,5890.64,0
1006,A1006_0,2023-06-01 05:58:38.898623278,-89.24,debit,utilities,5518.47,0
1017,A1017_1,2023-06-01 16:54:40.100125156,-377.91,debit,misc,4709.97,0
1007,A1007_1,2023-06-02 03:50:41.301627032,-90.46,debit,services,4978.54,0
1000,A1000_0,2023-06-02 14:46:42.503128910,-484.78,debit,retail,4964.35,0
1010,A1010_1,2023-06-03 01:42:43.704630788,-316.78,debit,utilities,4364.44,0
1027,A1027_0,2023-06-03 12:38:44.906132664,152.08,credit,salary,4268.73,1
1024,A1024_0,2023-06-03 23:34:46.107634542,157.16,credit,retail,4676.72,1
1024,A1024_0,2023-06-04 10:30:47.309136420,85.09,credit,services,4192.4,1
1017,A1017_0,2023-06-04 21:26:48.510638296,-193.4,debit,misc,4171.12,0
1022,A1022_1,2023-06-05 08:22:49.712140174,-9.54,debit,retail,4045.02,0
1029,A1029_1,2023-06-05 19:18:50.913642052,-0.72,debit,utilities,4510.43,0
1009,A1009_1,2023-06-06 06:14:52.115143928,-231.67,debit,services,4352.12,0
1002,A1002_0,2023-06-06 17:10:53.316645806,300.68,credit,salary,4392.42,1
1006,A1006_1,2023-06-07 04:06:54.518147684,175.47,credit,services,4352.16,0
1027,A1027_0,2023-06-07 15:02:55.719649560,-44.19,debit,services,4563.93,1
1015,A1015_1,2023-06-08 01:58:56.921151438,5.38,credit,transport,4429.26,0
1025,A1025_0,2023-06-08 12:54:58.122653316,41.68,credit,services,4378.06,0
1015,A1015_0,2023-06-08 23:50:59.324155192,-408.35,debit,services,4310.26,0
1024,A1024_0,2023-06-09 10:47:00.525657070,-49.44,debit,retail,3931.72,1
1019,A1019_1,2023-06-09 21:43:01.727158948,-136.4,debit,salary,3552.82,0
1027,A1027_1,2023-06-10 08:39:02.928660824,-200.32,debit,retail,3419.17,1
1016,A1016_1,2023-06-10 19:35:04.130162702,-56.22,debit,retail,3285.2,1
1001,A1001_1,2023-06-11 06:31:05.331664580,359.54,credit,utilities,4199.97,0
1000,A1000_0,2023-06-11 17:27:06.533166458,128.17,credit,retail,4299.01,0
1015,A1015_1,2023-06-12 04:23:07.734668334,-114.24,debit,transport,4169.81,0
1029,A1029_1,2023-06-12 15:19:08.936170212,114.52,credit,transport,4430.49,0
1011,A1011_0,2023-06-13 02:15:10.137672090,279.87,credit,utilities,4891.63,1
1004,A1004_0,2023-06-13 13:11:11.339173966,184.93,credit,misc,4541.29,1
1004,A1004_0,2023-06-14 00:07:12.540675844,11.93,credit,salary,4852.84,1
1026,A1026_1,2023-06-14 11:03:13.742177722,-129.39,debit,salary,4127.63,1
1022,A1022_0,2023-06-14 21:59:14.943679598,139.64,credit,retail,5154.76,0
1008,A1008_0,2023-06-15 08:55:16.145181476,78.7,credit,retail,4446.4,0
1008,A1008_0,2023-06-15 19:51:17.346683354,179.04,credit,misc,4785.87,0
1002,A1002_1,2023-06-16 06:47:18.548185230,127.03,credit,retail,4946.61,1
1018,A1018_0,2023-06-16 17:43:19.749687108,209.91,credit,salary,4877.95,0
1015,A1015_1,2023-06-17 04:39:20.951188986,-107.05,debit,services,5238.55,0
1015,A1015_1,2023-06-17 15:35:22.152690862,263.48,credit,transport,5556.43,0
1002,A1002_0,2023-06-18 02:31:23.354192740,39.52,credit,services,5474.96,1
1019,A1019_0,2023-06-18 13:27:24.555694618,415.05,credit,services,5484.76,0
1023,A1023_1,2023-06-19 00:23:25.757196494,-137.84,debit,salary,6404.01,1
1021,A1021_0,2023-06-19 11:19:26.958698372,347.19,credit,services,6320.95,1
1023,A1023_0,2023-06-19 22:15:28.160200250,39.58,credit,misc,6986.03,1
1000,A1000_1,2023-06-20 09:11:29.361702126,-130.28,debit,utilities,5823.95,0
1023,A1023_1,2023-06-20 20:07:30.563204004,-96.78,debit,retail,6256.06,1
1019,A1019_0,2023-06-21 07:03:31.764705882,-64.07,debit,utilities,6138.41,0
1010,A1010_1,2023-06-21 17:59:32.966207758,84.83,credit,transport,5902.29,0
1016,A1016_0,2023-06-22 04:55:34.167709636,104.57,credit,retail,6517.35,1
1007,A1007_0,2023-06-22 15:51:35.369211514,-114.74,debit,services,5857.67,0
1003,A1003_0,2023-06-23 02:47:36.570713390,-4.87,debit,transport,5866.15,0
1005,A1005_1,2023-06-23 13:43:37.772215268,428.45,credit,retail,5361.44,0
1007,A1007_0,2023-06-24 00:39:38.973717146,345.51,credit,misc,6871.09,0
1019,A1019_0,2023-06-24 11:35:40.175219022,87.26,credit,misc,6437.99,0
1029,A1029_0,2023-06-24 22:31:41.376720900,7.6,credit,misc,6678.02,0
1002,A1002_1,2023-06-25 09:27:42.578222778,24.01,credit,misc,6559.38,1
1015,A1015_1,2023-06-25 20:23:43.779724654,122.7,credit,services,6880.08,0
1029,A1029_1,2023-06-26 07:19:44.981226532,-204.56,debit,utilities,6918.55,0
1024,A1024_1,2023-06-26 18:15:46.182728410,-51.48,debit,retail,6737.25,1
1002,A1002_1,2023-06-27 05:11:47.384230286,-333.72,debit,services,6613.08,1
1024,A1024_0,2023-06-27 16:07:48.585732164,79.84,credit,misc,6859.72,1
1028,A1028_1,2023-06-28 03:03:49.787234042,129.44,credit,utilities,6498.83,0
1017,A1017_1,2023-06-28 13:59:50.988735918,-96.64,debit,transport,6369.26,0
1013,A1013_1,2023-06-29 00:55:52.190237796,314.8,credit,transport,7114.95,0
1017,A1017_0,2023-06-29 11:51:53.391739674,-245.15,debit,transport,6893.59,0
1001,A1001_1,2023-06-29 22:47:54.593241550,-292.87,debit,misc,6511.79,0
1021,A1021_1,2023-06-30 09:43:55.794743428,44.89,credit,transport,6048.85,1
1002,A1002_0,2023-06-30 20:39:56.996245306,209.42,credit,salary,6670.72,1
1015,A1015_1,2023-07-01 07:35:58.197747182,336.79,credit,retail,6913.55,0
1028,A1028_0,2023-07-01 18:31:59.399249060,-91.78,debit,retail,7104.69,0
1008,A1008_0,2023-07-02 05:28:00.600750938,215.74,credit,misc,6832.81,0
1003,A1003_0,2023-07-02 16:24:01.802252814,-7.7,debit,salary,6496.99,0
1000,A1000_0,2023-07-03 03:20:03.003754692,-34.53,debit,services,7169.51,0
1003,A1003_0,2023-07-03 14:16:04.205256570,176.73,credit,services,6371.66,0
1000,A1000_1,2023-07-04 01:12:05.406758446,130.46,credit,transport,7050.18,0
1013,A1013_0,2023-07-04 12:08:06.608260324,-315.28,debit,utilities,6647.39,0
1020,A1020_0,2023-07-04 23:04:07.809762202,295.31,credit,services,6940.68,0
1015,A1015_1,2023-07-05 10:00:09.011264078,276.02,credit,utilities,7300.97,0
1019,A1019_0,2023-07-05 20:56:10.212765956,-125.11,debit,retail,7765.78,0
1023,A1023_1,2023-07-06 07:52:11.414267834,79.16,credit,utilities,7725.9,1
1007,A1007_1,2023-07-06 18:48:12.615769710,98.81,credit,retail,7503.02,0
1006,A1006_1,2023-07-07 05:44:13.817271588,52.13,credit,salary,7970.76,0
1002,A1002_0,2023-07-07 16:40:15.018773466,-110.06,debit,salary,7201.92,1
1016,A1016_0,2023-07-08 03:36:16.220275342,-134.32,debit,misc,7026.8,1
1000,A1000_0,2023-07-08 14:32:17.421777220,-5.11,debit,misc,7640.26,0
1015,A1015_1,2023-07-09 01:28:18.623279098,234.55,credit,transport,7789.62,0
1011,A1011_0,2023-07-09 12:24:19.824780976,108.72,credit,services,7586.37,1
1026,A1026_0,2023-07-09 23:20:21.026282852,-74.12,debit,transport,7309.69,1
1018,A1018_0,2023-07-10 10:16:22.227784730,154.34,credit,retail,8242.59,0
1021,A1021_1,2023-07-10 21:12:23.429286608,-569.71,debit,transport,6718.93,1
1022,A1022_1,2023-07-11 08:08:24.630788484,229.75,credit,utilities,7285.18,0
1021,A1021_0,2023-07-11 19:04:25.832290362,-347.94,debit,retail,7185.34,1
1013,A1013_0,2023-07-12 06:00:27.033792240,-72.49,debit,misc,7584.93,0
1029,A1029_0,2023-07-12 16:56:28.235294116,-223.93,debit,salary,6935.28,0
1005,A1005_0,2023-07-13 03:52:29.436795994,-258.94,debit,misc,6705.5,0
1005,A1005_1,2023-07-13 14:48:30.638297872,232.17,credit,services,6622.76,0
1012,A1012_1,2023-07-14 01:44:31.839799748,-93.54,debit,retail,6870.58,0
1018,A1018_1,2023-07-14 12:40:33.041301626,69.3,credit,retail,6800.93,0
1021,A1021_1,2023-07-14 23:36:34.242803504,-9.38,debit,utilities,6283.42,1
1007,A1007_0,2023-07-15 10:32:35.444305380,95.41,credit,services,7093.25,0
1026,A1026_0,2023-07-15 21:28:36.645807258,15.36,credit,salary,7161.85,1
1026,A1026_0,2023-07-16 08:24:37.847309136,-256.6,debit,retail,6855.14,1
1001,A1001_1,2023-07-16 19:20:39.048811012,199.25,credit,retail,6823.38,0
1020,A1020_0,2023-07-17 06:16:40.250312890,-98.75,debit,utilities,6427.78,0
1029,A1029_1,2023-07-17 17:12:41.451814768,-311.32,debit,transport,5710.55,0
1000,A1000_1,2023-07-18 04:08:42.653316644,-85.62,debit,salary,6364.81,0
1027,A1027_0,2023-07-18 15:04:43.854818522,300.15,credit,misc,6942.42,1
1014,A1014_0,2023-07-19 02:00:45.056320400,170.04,credit,services,7086.54,0
1000,A1000_0,2023-07-19 12:56:46.257822276,-69.73,debit,retail,6962.97,0
1004,A1004_1,2023-07-19 23:52:47.459324154,-69.85,debit,retail,6626.04,1
1027,A1027_0,2023-07-20 10:48:48.660826032,-64.33,debit,misc,6910.21,1
1028,A1028_1,2023-07-20 21:44:49.862327908,415.35,credit,salary,7276.57,0
1015,A1015_0,2023-07-21 08:40:51.063829786,76.39,credit,transport,6948.92,0
1018,A1018_1,2023-07-21 19:36:52.265331664,86.01,credit,retail,7364.7,0
1003,A1003_1,2023-07-22 06:32:53.466833540,206.06,credit,salary,7206.99,0
1002,A1002_0,2023-07-22 17:28:54.668335418,47.76,credit,misc,7577.55,1
1016,A1016_1,2023-07-23 04:24:55.869837296,-51.81,debit,utilities,6974.0,1
1016,A1016_1,2023-07-23 15:20:57.071339172,-39.27,debit,transport,6957.8,1
1011,A1011_0,2023-07-24 02:16:58.272841050,-14.32,debit,services,7627.6,1
1027,A1027_1,2023-07-24 13:12:59.474342928,-7.44,debit,retail,7583.97,1
1029,A1029_0,2023-07-25 00:09:00.675844804,145.53,credit,salary,7638.31,0
1028,A1028_1,2023-07-25 11:05:01.877346682,10.39,credit,utilities,7485.01,0
1013,A1013_0,2023-07-25 22:01:03.078848560,146.53,credit,services,6887.77,0
1020,A1020_0,2023-07-26 08:57:04.280350436,-16.14,debit,salary,7566.55,0
1005,A1005_1,2023-07-26 19:53:05.481852314,15.73,credit,salary,7740.99,0
1002,A1002_1,2023-07-27 06:49:06.683354192,-399.64,debit,services,7044.68,1
1027,A1027_1,2023-07-27 17:45:07.884856068,183.27,credit,utilities,7174.62,1
1008,A1008_1,2023-07-28 04:41:09.086357946,69.3,credit,misc,7891.0,0
1004,A1004_1,2023-07-28 15:37:10.287859824,199.6,credit,utilities,7639.18,1
1023,A1023_0,2023-07-29 02:33:11.489361700,-579.25,debit,transport,7214.46,1
1028,A1028_1,2023-07-29 13:29:12.690863580,417.67,credit,retail,7727.93,0
1016,A1016_0,2023-07-30 00:25:13.892365456,-27.92,debit,services,7167.34,1
1013,A1013_0,2023-07-30 11:21:15.093867332,221.64,credit,misc,7747.37,0
1020,A1020_1,2023-07-30 22:17:16.295369212,-207.98,debit,services,7877.32,0
1002,A1002_0,2023-07-31 09:13:17.496871088,122.55,credit,services,8149.75,1
1027,A1027_0,2023-07-31 20:09:18.698372964,-210.68,debit,utilities,7405.28,1
1000,A1000_0,2023-08-01 07:05:19.899874844,-124.75,debit,retail,7197.17,0
1019,A1019_0,2023-08-01 18:01:21.101376720,382.81,credit,transport,7732.07,0
1028,A1028_1,2023-08-02 04:57:22.302878596,-38.14,debit,salary,7686.31,0
1020,A1020_0,2023-08-02 15:53:23.504380476,43.49,credit,salary,8072.74,0
1022,A1022_1,2023-08-03 02:49:24.705882352,174.01,credit,services,7531.8,0
1000,A1000_1,2023-08-03 13:45:25.907384228,99.14,credit,retail,7845.9,0
1002,A1002_0,2023-08-04 00:41:27.108886108,30.08,credit,misc,7624.8,1
1017,A1017_1,2023-08-04 11:37:28.310387984,72.99,credit,utilities,7729.3,0
1024,A1024_1,2023-08-04 22:33:29.511889860,480.68,credit,retail,8626.58,1
1009,A1009_1,2023-08-05 09:29:30.713391740,-11.52,debit,retail,8745.05,0
1021,A1021_0,2023-08-05 20:25:31.914893616,40.22,credit,utilities,8347.49,1
1025,A1025_1,2023-08-06 07:21:33.116395492,210.13,credit,services,8984.07,0
1002,A1002_1,2023-08-06 18:17:34.317897372,221.11,credit,retail,9307.02,1
1007,A1007_1,2023-08-07 05:13:35.519399248,237.41,credit,salary,9791.37,0
1013,A1013_0,2023-08-07 16:09:36.720901124,127.75,credit,utilities,9359.63,0
1023,A1023_1,2023-08-08 03:05:37.922403004,-228.6,debit,misc,8918.18,1
1017,A1017_0,2023-08-08 14:01:39.123904880,326.69,credit,transport,9136.06,0
1014,A1014_0,2023-08-09 00:57:40.325406756,-229.27,debit,services,8876.99,0
1021,A1021_0,2023-08-09 11:53:41.526908636,60.53,credit,utilities,9642.99,1
1022,A1022_0,2023-08-09 22:49:42.728410512,-150.86,debit,transport,8662.67,0
1001,A1001_0,2023-08-10 09:45:43.929912388,-12.83,debit,transport,9469.69,0
1026,A1026_0,2023-08-10 20:41:45.131414268,65.75,credit,misc,8909.59,1
1009,A1009_1,2023-08-11 07:37:46.332916144,64.27,credit,retail,9028.83,0
1001,A1001_0,2023-08-11 18:33:47.534418020,84.38,credit,misc,9273.3,0
1025,A1025_1,2023-08-12 05:29:48.735919900,322.74,credit,retail,9430.41,0
1016,A1016_1,2023-08-12 16:25:49.937421776,90.71,credit,retail,10011.81,1
1007,A1007_0,2023-08-13 03:21:51.138923652,-48.83,debit,utilities,10227.39,0
1000,A1000_1,2023-08-13 14:17:52.340425532,192.82,credit,utilities,9678.98,0
1008,A1008_1,2023-08-14 01:13:53.541927408,237.89,credit,services,9984.43,0
1010,A1010_1,2023-08-14 12:09:54.743429284,-245.52,debit,retail,9819.58,0
1021,A1021_1,2023-08-14 23:05:55.944931164,119.48,credit,transport,10150.38,1
1015,A1015_0,2023-08-15 10:01:57.146433040,140.23,credit,salary,10082.24,0
1006,A1006_1,2023-08-15 20:57:58.347934916,-59.51,debit,services,10484.96,0
1028,A1028_0,2023-08-16 07:53:59.549436796,275.14,credit,utilities,10687.91,0
1009,A1009_1,2023-08-16 18:50:00.750938672,-30.01,debit,misc,9958.27,0
1022,A1022_1,2023-08-17 05:46:01.952440548,25.12,credit,services,10495.32,0
1025,A1025_0,2023-08-17 16:42:03.153942428,-34.61,debit,services,10760.52,0
1002,A1002_1,2023-08-18 03:38:04.355444304,3.12,credit,services,10159.11,1
1017,A1017_1,2023-08-18 14:34:05.556946180,-219.26,debit,services,10000.0,0
1024,A1024_1,2023-08-19 01:30:06.758448060,-288.01,debit,salary,9641.86,1
1023,A1023_0,2023-08-19 12:26:07.959949936,318.9,credit,misc,9967.05,1
1012,A1012_1,2023-08-19 23:22:09.161451812,-169.39,debit,misc,9449.24,0
1027,A1027_0,2023-08-20 10:18:10.362953692,-198.28,debit,misc,9353.01,1
1025,A1025_1,2023-08-20 21:14:11.564455568,-430.68,debit,retail,9344.06,0
1006,A1006_0,2023-08-21 08:10:12.765957444,-127.79,debit,transport,9647.11,0
1024,A1024_0,2023-08-21 19:06:13.967459324,-264.62,debit,misc,8744.4,1
1003,A1003_1,2023-08-22 06:02:15.168961200,328.4,credit,services,9063.98,0
1012,A1012_1,2023-08-22 16:58:16.370463076,201.96,credit,services,9969.23,0
1019,A1019_0,2023-08-23 03:54:17.571964956,-137.63,debit,misc,8988.66,0
1000,A1000_0,2023-08-23 14:50:18.773466832,450.49,credit,misc,9273.26,0
1007,A1007_1,2023-08-24 01:46:19.974968708,196.35,credit,services,9719.43,0
1013,A1013_0,2023-08-24 12:42:21.176470588,-64.97,debit,retail,9704.17,0
1015,A1015_1,2023-08-24 23:38:22.377972464,-499.88,debit,utilities,8878.89,0
1013,A1013_1,2023-08-25 10:34:23.579474340,458.19,credit,utilities,9822.91,0
1011,A1011_1,2023-08-25 21:30:24.780976220,-277.91,debit,misc,9867.94,1
1018,A1018_1,2023-08-26 08:26:25.982478096,-329.08,debit,salary,8868.54,0
1022,A1022_0,2023-08-26 19:22:27.183979972,204.51,credit,misc,9485.11,0
1014,A1014_1,2023-08-27 06:18:28.385481852,487.95,credit,misc,10065.57,0
1027,A1027_0,2023-08-27 17:14:29.586983728,276.85,credit,utilities,10198.62,1
1001,A1001_1,2023-08-28 04:10:30.788485604,112.78,credit,services,10392.13,0
1001,A1001_0,2023-08-28 15:06:31.989987484,118.95,credit,misc,10514.57,0
1022,A1022_1,2023-08-29 02:02:33.191489360,170.68,credit,services,10382.23,0
1021,A1021_0,2023-08-29 12:58:34.392991236,151.79,credit,services,11227.41,1
1018,A1018_0,2023-08-29 23:54:35.594493116,56.24,credit,salary,11208.41,0
1024,A1024_1,2023-08-30 10:50:36.795994992,20.84,credit,services,11211.89,1
1025,A1025_1,2023-08-30 21:46:37.997496868,-12.52,debit,utilities,11146.5,0
1029,A1029_1,2023-08-31 08:42:39.198998748,-150.79,debit,retail,10219.12,0
1028,A1028_1,2023-08-31 19:38:40.400500624,-56.14,debit,retail,10913.29,0
1021,A1021_0,2023-09-01 06:34:41.602002500,-338.59,debit,transport,10493.56,1
1025,A1025_1,2023-09-01 17:30:42.803504380,-19.67,debit,misc,9816.25,0
1025,A1025_0,2023-09-02 04:26:44.005006256,-197.72,debit,utilities,10015.02,0
1021,A1021_0,2023-09-02 15:22:45.206508132,-220.72,debit,services,9941.81,1
1016,A1016_1,2023-09-03 02:18:46.408010012,35.98,credit,retail,10394.05,1
1019,A1019_0,2023-09-03 13:14:47.609511888,278.4,credit,utilities,10390.57,0
1009,A1009_0,2023-09-04 00:10:48.811013764,183.66,credit,retail,10097.44,0
1005,A1005_0,2023-09-04 11:06:50.012515644,-314.1,debit,services,10551.33,0
1014,A1014_0,2023-09-04 22:02:51.214017520,-197.93,debit,retail,9857.91,0
1021,A1021_1,2023-09-05 08:58:52.415519396,188.15,credit,misc,9956.18,1
1010,A1010_1,2023-09-05 19:54:53.617021276,-196.5,debit,misc,9738.29,0
1027,A1027_1,2023-09-06 06:50:54.818523152,-44.93,debit,transport,9304.43,1
1004,A1004_1,2023-09-06 17:46:56.020025028,110.01,credit,transport,9868.58,1
1000,A1000_0,2023-09-07 04:42:57.221526908,-193.67,debit,retail,9857.09,0
1007,A1007_0,2023-09-07 15:38:58.423028784,21.08,credit,utilities,9613.31,0
1020,A1020_1,2023-09-08 02:34:59.624530660,-266.81,debit,misc,9588.25,0
1027,A1027_1,2023-09-08 13:31:00.826032540,-120.27,debit,utilities,9082.52,1
1011,A1011_1,2023-09-09 00:27:02.027534416,63.96,credit,utilities,9363.52,1
1011,A1011_0,2023-09-09 11:23:03.229036292,-318.6,debit,retail,9182.16,1
1004,A1004_1,2023-09-09 22:19:04.430538172,88.09,credit,utilities,9232.19,1
1006,A1006_1,2023-09-10 09:15:05.632040048,-3.93,debit,misc,8689.72,0
1003,A1003_1,2023-09-10 20:11:06.833541924,110.5,credit,services,9150.16,0
1005,A1005_0,2023-09-11 07:07:08.035043804,44.78,credit,transport,9829.88,0
1012,A1012_0,2023-09-11 18:03:09.236545680,272.83,credit,services,9451.74,0
1019,A1019_0,2023-09-12 04:59:10.438047556,25.04,credit,utilities,9629.25,0
1029,A1029_0,2023-09-12 15:55:11.639549436,-85.88,debit,services,9512.6,0
1014,A1014_0,2023-09-13 02:51:12.841051312,24.46,credit,misc,10033.56,0
1002,A1002_0,2023-09-13 13:47:14.042553188,108.66,credit,misc,10058.86,1
1022,A1022_0,2023-09-14 00:43:15.244055068,9.77,credit,utilities,9923.78,0
1007,A1007_0,2023-09-14 11:39:16.445556944,8.12,credit,retail,9397.67,0
1019,A1019_1,2023-09-14 22:35:17.647058820,-140.4,debit,services,9656.99,0
1015,A1015_1,2023-09-15 09:31:18.848560700,-132.58,debit,retail,9587.04,0
1012,A1012_0,2023-09-15 20:27:20.050062576,-280.52,debit,retail,8926.56,0
1017,A1017_0,2023-09-16 07:23:21.251564452,349.92,credit,salary,9224.9,0
1027,A1027_1,2023-09-16 18:19:22.453066332,-248.77,debit,utilities,9748.79,1
1009,A1009_0,2023-09-17 05:15:23.654568208,-138.58,debit,transport,9008.47,0
1029,A1029_0,2023-09-17 16:11:24.856070084,-143.68,debit,misc,9439.52,0
1018,A1018_0,2023-09-18 03:07:26.057571964,178.98,credit,misc,9433.14,0
1016,A1016_1,2023-09-18 14:03:27.259073840,-58.99,debit,utilities,9197.38,1
1023,A1023_1,2023-09-19 00:59:28.460575716,249.55,credit,transport,9460.33,1
1018,A1018_1,2023-09-19 11:55:29.662077596,-134.7,debit,misc,8769.74,0
1027,A1027_1,2023-09-19 22:51:30.863579472,55.8,credit,utilities,9307.7,1
1025,A1025_1,2023-09-20 09:47:32.065081352,-167.07,debit,misc,9503.71,0
1022,A1022_0,2023-09-20 20:43:33.266583228,429.03,credit,retail,9712.03,0
1025,A1025_1,2023-09-21 07:39:34.468085104,-237.52,debit,services,9316.41,0
1004,A1004_0,2023-09-21 18:35:35.669586984,61.96,credit,services,9845.65,1
1025,A1025_0,2023-09-22 05:31:36.871088860,126.76,credit,misc,9403.32,0
1020,A1020_1,2023-09-22 16:27:38.072590736,82.76,credit,salary,9355.72,0
1029,A1029_1,2023-09-23 03:23:39.274092616,-37.06,debit,transport,9550.68,0
1022,A1022_0,2023-09-23 14:19:40.475594492,-25.96,debit,transport,9708.51,0
1008,A1008_0,2023-09-24 01:15:41.677096368,8.76,credit,transport,8971.99,0
1011,A1011_0,2023-09-24 12:11:42.878598248,-29.4,debit,retail,9543.39,1
1020,A1020_1,2023-09-24 23:07:44.080100124,192.78,credit,transport,9893.81,0
1000,A1000_1,2023-09-25 10:03:45.281602000,442.1,credit,services,10011.92,0
1025,A1025_1,2023-09-25 20:59:46.483103880,-111.5,debit,retail,10313.4,0
1025,A1025_1,2023-09-26 07:55:47.684605756,-273.96,debit,utilities,9899.71,0
1000,A1000_1,2023-09-26 18:51:48.886107632,-17.66,debit,transport,10332.1,0
1014,A1014_0,2023-09-27 05:47:50.087609512,515.94,credit,transport,9980.45,0
1001,A1001_1,2023-09-27 16:43:51.289111388,-160.73,debit,utilities,10294.11,0
1029,A1029_0,2023-09-28 03:39:52.490613264,327.82,credit,transport,10067.52,0
1021,A1021_0,2023-09-28 14:35:53.692115144,335.54,credit,utilities,10223.65,1
1015,A1015_0,2023-09-29 01:31:54.893617020,-110.72,debit,retail,9986.88,0
1024,A1024_1,2023-09-29 12:27:56.095118896,113.8,credit,services,10872.84,1
1007,A1007_1,2023-09-29 23:23:57.296620776,325.68,credit,utilities,11092.29,0
1012,A1012_1,2023-09-30 10:19:58.498122652,-75.83,debit,salary,10817.47,0
1020,A1020_0,2023-09-30 21:15:59.699624528,-40.72,debit,utilities,10388.42,0
1000,A1000_0,2023-10-01 08:12:00.901126408,-116.34,debit,transport,10597.01,0
1015,A1015_0,2023-10-01 19:08:02.102628284,-202.95,debit,retail,10602.41,0
1028,A1028_0,2023-10-02 06:04:03.304130160,-129.86,debit,misc,10709.27,0
1006,A1006_0,2023-10-02 17:00:04.505632040,-244.79,debit,retail,10221.57,0
1004,A1004_0,2023-10-03 03:56:05.707133916,6.82,credit,misc,10308.97,1
1021,A1021_1,2023-10-03 14:52:06.908635792,-153.99,debit,utilities,9966.52,1
1028,A1028_1,2023-10-04 01:48:08.110137672,46.76,credit,services,10650.89,0
1022,A1022_1,2023-10-04 12:44:09.311639548,-311.18,debit,salary,9509.47,0
1002,A1002_1,2023-10-04 23:40:10.513141424,66.18,credit,retail,9671.35,1
1011,A1011_0,2023-10-05 10:36:11.714643304,166.71,credit,transport,9900.12,1
1025,A1025_0,2023-10-05 21:32:12.916145180,-398.75,debit,misc,9811.89,0
1015,A1015_1,2023-10-06 08:28:14.117647056,74.81,credit,transport,9412.23,0
1018,A1018_0,2023-10-06 19:24:15.319148936,245.53,credit,services,10010.14,0
1004,A1004_1,2023-10-07 06:20:16.520650812,-241.93,debit,misc,9776.96,1
1021,A1021_1,2023-10-07 17:16:17.722152688,334.51,credit,retail,9853.69,1
1024,A1024_1,2023-10-08 04:12:18.923654568,83.8,credit,utilities,10244.79,1
1028,A1028_0,2023-10-08 15:08:20.125156444,-141.0,debit,transport,9702.46,0
1013,A1013_1,2023-10-09 02:04:21.326658320,-11.15,debit,services,9658.53,0
1027,A1027_1,2023-10-09 13:00:22.528160200,111.67,credit,retail,10135.2,1
1004,A1004_1,2023-10-09 23:56:23.729662076,15.2,credit,retail,9622.59,1
1014,A1014_0,2023-10-10 10:52:24.931163952,107.75,credit,retail,9584.83,0
1016,A1016_0,2023-10-10 21:48:26.132665832,-184.13,debit,retail,10203.99,1
1029,A1029_1,2023-10-11 08:44:27.334167708,33.87,credit,misc,10392.7,0
1013,A1013_0,2023-10-11 19:40:28.535669584,-282.74,debit,retail,9655.23,0
1029,A1029_0,2023-10-12 06:36:29.737171464,-22.25,debit,transport,9572.6,0
1019,A1019_0,2023-10-12 17:32:30.938673340,-180.78,debit,services,9893.9,0
1004,A1004_0,2023-10-13 04:28:32.140175216,-147.11,debit,misc,9101.47,1
1011,A1011_0,2023-10-13 15:24:33.341677096,247.22,credit,retail,9283.34,1
1015,A1015_0,2023-10-14 02:20:34.543178972,218.26,credit,salary,10122.9,0
1025,A1025_0,2023-10-14 13:16:35.744680848,121.83,credit,salary,10035.15,0
1025,A1025_0,2023-10-15 00:12:36.946182728,-218.46,debit,services,10133.44,0
1015,A1015_0,2023-10-15 11:08:38.147684604,-63.28,debit,utilities,9108.62,0
1020,A1020_0,2023-10-15 22:04:39.349186480,242.62,credit,utilities,9573.12,0
1006,A1006_1,2023-10-16 09:00:40.550688360,28.34,credit,misc,10025.96,0
1003,A1003_1,2023-10-16 19:56:41.752190236,463.87,credit,misc,10610.83,0
1000,A1000_0,2023-10-17 06:52:42.953692112,78.66,credit,misc,10818.29,0
1029,A1029_1,2023-10-17 17:48:44.155193992,38.41,credit,utilities,10655.05,0
1029,A1029_1,2023-10-18 04:44:45.356695868,-61.82,debit,salary,10590.18,0
1004,A1004_0,2023-10-18 15:40:46.558197744,26.71,credit,utilities,10450.67,1
